geo_code1,geo_code2,all,from_home,train,bus,car_driver,car_passenger,bicycle,foot,other
S02001581,S02001598,13,0,0,3,6,0,0,3,1
S02001581,S02001599,11,0,0,0,9,1,0,1,0
S02001581,S02001601,2,0,0,0,2,0,0,0,0
S02001581,S02001602,2,0,0,0,2,0,0,0,0
S02001581,S02001603,1,0,0,0,0,0,0,1,0
S02001581,S02001604,3,0,0,0,3,0,0,0,0
S02001581,S02001606,7,0,1,0,5,0,0,0,1
S02001581,S02001607,2,0,0,0,1,0,0,1,0
S02001581,S02001608,1,0,0,0,0,1,0,0,0
S02001581,S02001609,17,0,0,2,12,0,1,2,0
S02001581,S02001611,15,0,0,1,12,1,0,0,1
S02001581,S02001612,3,0,0,2,0,1,0,0,0
S02001581,S02001613,14,0,0,2,11,1,0,0,0
S02001581,S02001614,6,0,0,2,1,0,1,2,0
S02001581,S02001615,24,0,0,5,16,1,2,0,0
S02001581,S02001616,22,0,0,3,14,1,2,2,0
S02001581,S02001617,5,0,0,4,1,0,0,0,0
S02001581,S02001618,2,0,0,0,2,0,0,0,0
S02001581,S02001619,12,0,0,4,3,2,3,0,0
S02001581,S02001620,80,0,0,44,23,5,6,1,1
S02001581,S02001621,16,0,0,6,7,0,1,2,0
S02001581,S02001622,87,0,1,52,22,3,8,1,0
S02001581,S02001623,17,0,0,7,6,1,0,2,1
S02001581,S02001624,1,0,0,0,1,0,0,0,0
S02001581,S02001625,2,0,0,0,0,1,1,0,0
S02001581,S02001626,3,0,0,1,2,0,0,0,0
S02001581,S02001627,36,0,0,10,24,0,2,0,0
S02001581,S02001628,2,0,0,0,1,1,0,0,0
S02001581,S02001629,2,0,0,0,2,0,0,0,0
S02001581,S02001630,2,0,0,0,2,0,0,0,0
S02001581,S02001631,1,0,0,0,1,0,0,0,0
S02001581,S02001632,1,0,0,0,1,0,0,0,0
S02001581,S02001633,2,0,0,0,2,0,0,0,0
S02001581,S02001635,1,0,0,0,1,0,0,0,0
S02001581,S02001637,1,0,0,0,1,0,0,0,0
S02001581,S02001640,8,0,0,3,5,0,0,0,0
S02001581,S02001641,2,0,0,0,2,0,0,0,0
S02001581,S02001642,5,0,0,0,5,0,0,0,0
S02001581,S02001643,5,0,0,0,5,0,0,0,0
S02001581,S02001644,2,0,0,0,1,1,0,0,0
S02001581,S02001645,4,0,0,0,4,0,0,0,0
S02001581,S02001647,10,0,0,7,2,0,1,0,0
S02001581,S02001648,2,0,0,0,2,0,0,0,0
S02001581,S02001649,1,0,0,0,0,0,1,0,0
S02001581,S02001650,3,0,0,1,1,0,1,0,0
S02001581,S02001652,6,0,0,2,3,0,1,0,0
S02001581,S02001653,10,0,0,2,6,0,2,0,0
S02001581,S02001654,5,0,0,2,3,0,0,0,0
S02001581,S02001655,6,0,0,0,4,1,0,1,0
S02001581,S02001656,20,0,0,15,3,0,0,1,1
S02001581,S02001657,9,0,0,1,5,0,3,0,0
S02001581,S02001658,6,0,0,4,0,0,2,0,0
S02001581,S02001659,5,0,0,1,3,0,0,1,0
S02001581,S02001660,73,0,3,36,24,1,3,4,2
S02001581,S02001661,5,0,0,0,4,1,0,0,0
S02001581,S02001662,6,0,0,1,5,0,0,0,0
S02001581,S02001663,32,0,0,5,18,3,4,1,1
S02001581,S02001664,3,0,0,1,2,0,0,0,0
S02001581,S02001665,2,0,0,0,1,0,1,0,0
S02001581,S02001666,1,0,0,0,1,0,0,0,0
S02001581,S02001667,10,0,0,1,6,1,1,1,0
S02001581,S02001670,9,0,0,3,5,0,1,0,0
S02001581,S02001673,1,0,0,0,0,0,0,0,1
S02001581,S02001677,3,0,0,0,3,0,0,0,0
S02001581,S02001678,1,0,0,0,1,0,0,0,0
S02001581,S02001679,17,0,0,1,13,1,2,0,0
S02001581,S02001680,2,0,0,0,1,1,0,0,0
S02001581,S02001681,3,0,0,0,3,0,0,0,0
S02001581,S02001682,79,0,0,6,65,4,3,0,1
S02001581,S02001683,26,0,0,0,22,1,1,0,2
S02001581,S02001684,9,0,0,1,8,0,0,0,0
S02001581,S02001685,1,0,0,0,1,0,0,0,0
S02001582,S02001576,3,0,0,0,3,0,0,0,0
S02001582,S02001577,27,0,0,12,13,0,2,0,0
S02001582,S02001578,2,0,0,0,2,0,0,0,0
S02001582,S02001579,7,0,0,1,3,0,0,3,0
S02001582,S02001580,7,0,0,0,0,0,0,7,0
S02001582,S02001581,7,0,0,0,2,3,0,2,0
S02001582,S02001582,22,0,0,1,6,0,0,15,0
S02001582,S02001583,17,0,0,2,7,0,0,8,0
S02001582,S02001584,36,0,0,9,8,0,0,19,0
S02001582,S02001585,2,0,0,0,2,0,0,0,0
S02001582,S02001586,42,0,0,17,14,2,2,7,0
S02001582,S02001587,6,0,0,5,0,1,0,0,0
S02001582,S02001588,20,0,0,7,8,1,0,4,0
S02001582,S02001589,13,0,0,6,3,2,0,2,0
S02001582,S02001590,8,0,1,1,3,1,0,2,0
S02001582,S02001591,8,0,0,4,4,0,0,0,0
S02001582,S02001592,4,0,0,2,2,0,0,0,0
S02001582,S02001593,13,0,0,6,6,0,0,1,0
S02001582,S02001594,9,0,0,7,1,0,0,1,0
S02001582,S02001595,1,0,0,1,0,0,0,0,0
S02001582,S02001596,11,0,0,4,5,0,0,2,0
S02001582,S02001597,5,0,0,4,0,0,0,1,0
S02001582,S02001598,4,0,0,0,2,2,0,0,0
S02001582,S02001600,2,0,0,2,0,0,0,0,0
S02001582,S02001601,1,0,0,1,0,0,0,0,0
S02001582,S02001602,5,0,0,4,1,0,0,0,0
S02001582,S02001603,1,0,0,0,1,0,0,0,0
S02001582,S02001604,2,0,0,2,0,0,0,0,0
S02001582,S02001605,1,0,0,1,0,0,0,0,0
S02001582,S02001606,1,0,0,1,0,0,0,0,0
S02001582,S02001607,6,0,0,0,3,3,0,0,0
S02001582,S02001608,3,0,0,3,0,0,0,0,0
S02001582,S02001609,4,0,0,1,2,0,1,0,0
S02001582,S02001610,3,0,0,3,0,0,0,0,0
S02001582,S02001611,7,0,0,7,0,0,0,0,0
S02001582,S02001612,4,0,0,2,1,1,0,0,0
S02001582,S02001613,1,0,0,1,0,0,0,0,0
S02001582,S02001614,3,0,0,0,2,1,0,0,0
S02001582,S02001615,10,0,0,7,2,0,1,0,0
S02001582,S02001616,12,0,0,10,2,0,0,0,0
S02001582,S02001617,2,0,0,2,0,0,0,0,0
S02001582,S02001618,1,0,0,0,1,0,0,0,0
S02001582,S02001619,21,0,0,11,7,2,1,0,0
S02001582,S02001620,44,0,0,31,7,0,1,3,2
S02001582,S02001621,9,0,0,3,2,0,2,2,0
S02001582,S02001622,59,0,5,42,11,0,1,0,0
S02001582,S02001623,12,0,0,6,3,0,2,1,0
S02001582,S02001624,3,0,0,1,1,0,0,1,0
S02001582,S02001625,1,0,0,0,1,0,0,0,0
S02001582,S02001627,5,0,0,4,0,1,0,0,0
S02001582,S02001630,5,0,0,3,1,0,0,1,0
S02001582,S02001631,3,0,0,0,3,0,0,0,0
S02001582,S02001632,10,0,0,3,6,0,0,1,0
S02001582,S02001633,3,0,0,1,1,0,1,0,0
S02001582,S02001638,1,0,0,1,0,0,0,0,0
S02001582,S02001639,2,0,0,1,1,0,0,0,0
S02001582,S02001640,14,0,0,10,3,0,0,1,0
S02001582,S02001641,1,0,0,1,0,0,0,0,0
S02001582,S02001642,5,0,0,4,0,1,0,0,0
S02001582,S02001643,9,0,1,5,0,2,0,1,0
S02001582,S02001644,1,0,0,1,0,0,0,0,0
S02001582,S02001647,1,0,0,1,0,0,0,0,0
S02001582,S02001649,1,0,0,0,1,0,0,0,0
S02001582,S02001653,3,0,0,1,1,1,0,0,0
S02001582,S02001654,1,0,0,0,1,0,0,0,0
S02001582,S02001655,6,0,0,0,5,1,0,0,0
S02001582,S02001656,8,0,0,5,2,0,0,1,0
S02001582,S02001657,2,0,0,2,0,0,0,0,0
S02001582,S02001658,6,0,0,3,3,0,0,0,0
S02001582,S02001659,2,0,0,2,0,0,0,0,0
S02001582,S02001660,33,0,0,22,3,0,5,2,1
S02001582,S02001661,8,0,0,5,3,0,0,0,0
S02001582,S02001662,6,0,0,2,4,0,0,0,0
S02001582,S02001663,12,0,0,5,5,0,2,0,0
S02001582,S02001664,1,0,0,1,0,0,0,0,0
S02001582,S02001665,1,0,0,0,1,0,0,0,0
S02001582,S02001669,3,0,0,0,2,0,0,1,0
S02001582,S02001670,7,0,1,3,3,0,0,0,0
S02001582,S02001671,1,0,0,0,0,1,0,0,0
S02001582,S02001672,3,0,0,0,3,0,0,0,0
S02001582,S02001673,2,0,0,0,2,0,0,0,0
S02001582,S02001675,5,0,0,3,0,0,0,2,0
S02001582,S02001676,3,0,0,2,1,0,0,0,0
S02001582,S02001677,2,0,0,1,0,1,0,0,0
S02001582,S02001678,1,0,0,1,0,0,0,0,0
S02001582,S02001679,18,0,0,5,13,0,0,0,0
S02001582,S02001681,2,0,0,0,0,1,0,1,0
S02001582,S02001682,97,0,0,38,39,4,5,10,1
S02001582,S02001683,23,0,0,7,12,1,2,1,0
S02001582,S02001684,6,0,0,1,4,1,0,0,0
S02001582,S02001685,3,0,2,0,0,1,0,0,0
S02001583,S02001576,4,0,0,1,3,0,0,0,0
S02001583,S02001577,44,0,0,23,18,1,0,2,0
S02001583,S02001578,6,0,0,4,1,0,0,1,0
S02001583,S02001579,7,0,0,4,1,0,0,2,0
S02001583,S02001580,5,0,0,4,1,0,0,0,0
S02001583,S02001581,12,0,0,5,5,1,0,1,0
S02001583,S02001582,5,0,0,5,0,0,0,0,0
S02001583,S02001583,75,0,0,8,8,2,0,56,1
S02001583,S02001584,34,0,0,1,9,1,1,22,0
S02001583,S02001585,12,0,0,3,4,2,0,3,0
S02001583,S02001586,76,0,0,8,17,1,3,42,5
S02001583,S02001587,18,0,0,9,7,0,2,0,0
S02001583,S02001588,11,0,0,2,6,0,0,2,1
S02001583,S02001589,35,0,0,17,11,6,1,0,0
S02001583,S02001590,21,0,0,12,8,0,1,0,0
S02001583,S02001591,8,0,0,3,5,0,0,0,0
S02001583,S02001592,4,0,0,0,1,0,3,0,0
S02001583,S02001593,20,0,0,12,4,2,0,2,0
S02001583,S02001594,2,0,0,0,2,0,0,0,0
S02001583,S02001595,1,0,0,0,0,1,0,0,0
S02001583,S02001596,6,0,0,2,2,1,0,1,0
S02001583,S02001597,1,0,0,1,0,0,0,0,0
S02001583,S02001598,4,0,0,1,2,0,1,0,0
S02001583,S02001602,3,0,0,2,1,0,0,0,0
S02001583,S02001604,3,0,0,1,2,0,0,0,0
S02001583,S02001606,3,0,0,1,2,0,0,0,0
S02001583,S02001607,2,0,0,0,2,0,0,0,0
S02001583,S02001608,1,0,0,0,1,0,0,0,0
S02001583,S02001609,3,0,0,1,1,0,1,0,0
S02001583,S02001610,1,0,0,1,0,0,0,0,0
S02001583,S02001611,6,0,0,2,3,1,0,0,0
S02001583,S02001612,3,0,0,2,1,0,0,0,0
S02001583,S02001613,8,0,0,3,3,2,0,0,0
S02001583,S02001614,1,0,0,0,1,0,0,0,0
S02001583,S02001615,22,0,0,11,10,1,0,0,0
S02001583,S02001616,14,0,0,9,4,0,1,0,0
S02001583,S02001617,4,0,0,2,0,0,0,1,1
S02001583,S02001618,1,0,0,1,0,0,0,0,0
S02001583,S02001619,15,0,0,8,5,0,0,2,0
S02001583,S02001620,53,0,1,43,3,1,2,2,1
S02001583,S02001621,19,0,0,11,4,1,1,2,0
S02001583,S02001622,83,0,5,59,15,0,1,2,1
S02001583,S02001623,10,0,0,5,5,0,0,0,0
S02001583,S02001624,6,0,0,3,3,0,0,0,0
S02001583,S02001625,10,0,0,6,3,0,1,0,0
S02001583,S02001626,1,0,0,1,0,0,0,0,0
S02001583,S02001627,15,0,0,8,6,1,0,0,0
S02001583,S02001629,2,0,0,0,2,0,0,0,0
S02001583,S02001630,3,0,0,2,0,0,0,0,1
S02001583,S02001631,2,0,0,0,2,0,0,0,0
S02001583,S02001632,11,0,0,2,8,1,0,0,0
S02001583,S02001633,4,0,0,2,2,0,0,0,0
S02001583,S02001634,1,0,0,0,1,0,0,0,0
S02001583,S02001636,4,0,0,1,2,0,0,0,1
S02001583,S02001638,3,0,0,2,1,0,0,0,0
S02001583,S02001639,1,0,0,0,0,1,0,0,0
S02001583,S02001640,7,0,0,1,6,0,0,0,0
S02001583,S02001642,5,0,0,5,0,0,0,0,0
S02001583,S02001643,7,0,0,7,0,0,0,0,0
S02001583,S02001644,6,0,0,4,1,0,0,1,0
S02001583,S02001645,5,0,0,2,3,0,0,0,0
S02001583,S02001647,5,0,0,2,2,1,0,0,0
S02001583,S02001649,10,0,0,2,8,0,0,0,0
S02001583,S02001651,9,0,0,4,5,0,0,0,0
S02001583,S02001652,1,0,0,0,1,0,0,0,0
S02001583,S02001653,10,0,0,10,0,0,0,0,0
S02001583,S02001654,2,0,0,1,1,0,0,0,0
S02001583,S02001655,12,0,0,5,6,0,0,0,1
S02001583,S02001656,11,0,0,7,1,0,1,0,2
S02001583,S02001657,2,0,0,2,0,0,0,0,0
S02001583,S02001658,4,0,0,2,2,0,0,0,0
S02001583,S02001659,4,0,0,2,2,0,0,0,0
S02001583,S02001660,59,0,0,41,11,5,0,1,1
S02001583,S02001661,8,0,0,3,5,0,0,0,0
S02001583,S02001662,7,0,0,1,5,1,0,0,0
S02001583,S02001663,26,0,0,17,4,2,0,0,3
S02001583,S02001664,3,0,0,3,0,0,0,0,0
S02001583,S02001665,2,0,0,0,2,0,0,0,0
S02001583,S02001666,5,0,0,1,4,0,0,0,0
S02001583,S02001667,2,0,0,1,1,0,0,0,0
S02001583,S02001668,1,0,0,1,0,0,0,0,0
S02001583,S02001669,3,0,0,1,2,0,0,0,0
S02001583,S02001670,14,0,0,4,7,1,1,1,0
S02001583,S02001671,1,0,0,0,1,0,0,0,0
S02001583,S02001672,1,0,0,1,0,0,0,0,0
S02001583,S02001675,12,0,0,2,9,1,0,0,0
S02001583,S02001676,4,0,0,3,0,0,0,0,1
S02001583,S02001678,1,0,0,1,0,0,0,0,0
S02001583,S02001679,10,0,0,4,5,0,0,0,1
S02001583,S02001680,1,0,0,0,0,0,0,1,0
S02001583,S02001681,5,0,0,3,2,0,0,0,0
S02001583,S02001682,226,0,1,60,75,8,5,76,1
S02001583,S02001683,33,0,0,9,17,1,3,2,1
S02001583,S02001684,27,0,0,4,18,1,4,0,0
S02001583,S02001685,3,0,0,0,2,0,0,0,1
S02001584,S02001576,8,0,0,5,1,0,0,2,0
S02001584,S02001577,13,0,0,7,3,1,1,1,0
S02001584,S02001579,6,0,0,2,3,0,0,1,0
S02001584,S02001580,2,0,0,0,1,0,0,1,0
S02001584,S02001581,2,0,0,0,1,1,0,0,0
S02001584,S02001582,6,0,0,4,0,0,1,1,0
S02001584,S02001583,28,0,0,3,2,1,2,20,0
S02001584,S02001584,59,0,0,11,8,0,0,39,1
S02001584,S02001585,7,0,0,0,0,0,0,7,0
S02001584,S02001586,24,0,0,2,4,0,1,16,1
S02001584,S02001587,17,0,0,7,5,0,0,5,0
S02001584,S02001588,22,0,0,0,11,0,1,10,0
S02001584,S02001589,38,0,0,16,9,4,1,8,0
S02001584,S02001590,10,0,0,3,2,1,0,4,0
S02001584,S02001591,17,0,0,15,1,0,0,1,0
S02001584,S02001592,9,0,0,7,2,0,0,0,0
S02001584,S02001593,10,0,0,4,4,0,0,2,0
S02001584,S02001594,1,0,0,1,0,0,0,0,0
S02001584,S02001596,13,0,0,10,2,1,0,0,0
S02001584,S02001598,5,0,0,3,2,0,0,0,0
S02001584,S02001599,6,0,0,3,3,0,0,0,0
S02001584,S02001600,1,0,0,1,0,0,0,0,0
S02001584,S02001601,1,0,0,0,1,0,0,0,0
S02001584,S02001602,1,0,0,1,0,0,0,0,0
S02001584,S02001603,2,0,0,2,0,0,0,0,0
S02001584,S02001604,3,0,0,2,0,0,1,0,0
S02001584,S02001605,1,0,0,1,0,0,0,0,0
S02001584,S02001606,1,0,0,0,1,0,0,0,0
S02001584,S02001607,1,0,0,0,1,0,0,0,0
S02001584,S02001608,2,0,0,1,1,0,0,0,0
S02001584,S02001609,1,0,0,0,1,0,0,0,0
S02001584,S02001610,1,0,0,1,0,0,0,0,0
S02001584,S02001611,6,0,0,5,1,0,0,0,0
S02001584,S02001612,10,0,0,7,2,0,1,0,0
S02001584,S02001613,4,0,0,2,1,0,1,0,0
S02001584,S02001615,18,0,0,8,8,1,0,1,0
S02001584,S02001616,12,0,0,7,3,1,0,1,0
S02001584,S02001617,15,0,0,11,3,0,0,1,0
S02001584,S02001618,4,0,0,0,0,1,3,0,0
S02001584,S02001619,11,0,0,9,2,0,0,0,0
S02001584,S02001620,23,0,0,16,4,3,0,0,0
S02001584,S02001621,6,0,0,5,0,0,1,0,0
S02001584,S02001622,73,0,4,60,8,1,0,0,0
S02001584,S02001623,12,0,0,9,0,0,3,0,0
S02001584,S02001625,2,0,0,1,1,0,0,0,0
S02001584,S02001626,2,0,0,2,0,0,0,0,0
S02001584,S02001627,18,0,0,11,6,1,0,0,0
S02001584,S02001630,6,0,0,2,4,0,0,0,0
S02001584,S02001631,2,0,0,1,1,0,0,0,0
S02001584,S02001632,6,0,0,2,4,0,0,0,0
S02001584,S02001633,3,0,0,1,2,0,0,0,0
S02001584,S02001637,1,0,0,1,0,0,0,0,0
S02001584,S02001638,1,0,0,1,0,0,0,0,0
S02001584,S02001640,12,0,0,6,3,0,2,1,0
S02001584,S02001641,1,0,0,0,0,1,0,0,0
S02001584,S02001642,4,0,0,2,2,0,0,0,0
S02001584,S02001643,7,0,0,5,1,1,0,0,0
S02001584,S02001645,3,0,0,3,0,0,0,0,0
S02001584,S02001646,3,0,0,3,0,0,0,0,0
S02001584,S02001647,9,0,0,2,5,1,1,0,0
S02001584,S02001648,1,0,0,0,1,0,0,0,0
S02001584,S02001649,9,0,0,3,3,0,3,0,0
S02001584,S02001650,2,0,0,1,0,0,0,1,0
S02001584,S02001651,3,0,0,3,0,0,0,0,0
S02001584,S02001652,2,0,0,2,0,0,0,0,0
S02001584,S02001653,6,0,0,3,0,2,1,0,0
S02001584,S02001655,9,0,0,7,2,0,0,0,0
S02001584,S02001656,19,0,0,18,1,0,0,0,0
S02001584,S02001657,4,0,0,4,0,0,0,0,0
S02001584,S02001658,5,0,0,2,2,0,1,0,0
S02001584,S02001659,5,0,0,1,3,0,0,0,1
S02001584,S02001660,39,0,0,24,8,0,3,2,2
S02001584,S02001661,4,0,0,1,1,2,0,0,0
S02001584,S02001662,2,0,0,0,2,0,0,0,0
S02001584,S02001663,14,0,0,11,1,0,2,0,0
S02001584,S02001664,5,0,0,2,2,0,0,0,1
S02001584,S02001665,4,0,0,4,0,0,0,0,0
S02001584,S02001666,4,0,0,4,0,0,0,0,0
S02001584,S02001667,6,0,0,0,5,0,1,0,0
S02001584,S02001668,4,0,0,0,4,0,0,0,0
S02001584,S02001669,2,0,0,0,0,1,1,0,0
S02001584,S02001670,20,0,0,14,4,1,0,1,0
S02001584,S02001671,3,0,0,2,1,0,0,0,0
S02001584,S02001672,3,0,0,3,0,0,0,0,0
S02001584,S02001673,1,0,0,0,1,0,0,0,0
S02001584,S02001675,1,0,0,1,0,0,0,0,0
S02001584,S02001676,2,0,0,2,0,0,0,0,0
S02001584,S02001677,9,0,0,5,4,0,0,0,0
S02001584,S02001678,2,0,0,0,2,0,0,0,0
S02001584,S02001679,8,0,0,6,2,0,0,0,0
S02001584,S02001681,3,0,0,0,1,0,0,2,0
S02001584,S02001682,130,0,0,48,42,3,9,28,0
S02001584,S02001683,14,0,0,8,4,1,0,0,1
S02001584,S02001684,6,0,0,0,6,0,0,0,0
S02001584,S02001685,1,0,0,0,1,0,0,0,0
S02001585,S02001576,3,0,0,2,0,0,0,1,0
S02001585,S02001577,25,0,0,10,11,0,2,2,0
S02001585,S02001578,3,0,0,0,2,1,0,0,0
S02001585,S02001579,2,0,0,1,1,0,0,0,0
S02001585,S02001580,6,0,0,0,5,0,0,1,0
S02001585,S02001581,9,0,0,1,5,0,0,3,0
S02001585,S02001582,2,0,0,1,1,0,0,0,0
S02001585,S02001583,24,0,0,1,8,0,0,15,0
S02001585,S02001584,27,0,0,1,12,1,0,13,0
S02001585,S02001585,24,0,0,1,7,0,0,16,0
S02001585,S02001586,79,0,0,7,14,4,0,54,0
S02001585,S02001587,17,0,0,3,11,1,0,2,0
S02001585,S02001588,27,0,0,0,12,0,0,15,0
S02001585,S02001589,22,0,0,6,13,1,0,2,0
S02001585,S02001590,23,0,0,9,10,0,0,4,0
S02001585,S02001591,17,0,0,9,7,1,0,0,0
S02001585,S02001592,5,0,0,3,2,0,0,0,0
S02001585,S02001593,9,0,0,2,2,0,0,5,0
S02001585,S02001594,3,0,0,1,2,0,0,0,0
S02001585,S02001596,1,0,0,1,0,0,0,0,0
S02001585,S02001599,2,0,0,0,2,0,0,0,0
S02001585,S02001601,2,0,0,2,0,0,0,0,0
S02001585,S02001602,2,0,0,1,1,0,0,0,0
S02001585,S02001604,1,0,0,1,0,0,0,0,0
S02001585,S02001606,1,0,0,1,0,0,0,0,0
S02001585,S02001607,4,0,0,3,1,0,0,0,0
S02001585,S02001609,6,0,0,0,4,1,1,0,0
S02001585,S02001611,9,0,0,8,1,0,0,0,0
S02001585,S02001612,4,0,0,1,2,0,0,1,0
S02001585,S02001613,5,0,0,2,2,1,0,0,0
S02001585,S02001614,2,0,0,0,0,0,2,0,0
S02001585,S02001615,9,0,0,1,8,0,0,0,0
S02001585,S02001616,13,0,0,7,4,0,0,2,0
S02001585,S02001617,4,0,0,3,1,0,0,0,0
S02001585,S02001618,2,0,0,0,2,0,0,0,0
S02001585,S02001619,19,0,3,10,3,1,1,0,1
S02001585,S02001620,59,0,0,47,8,1,1,2,0
S02001585,S02001621,7,0,0,5,1,0,0,1,0
S02001585,S02001622,72,0,1,59,7,0,2,1,2
S02001585,S02001623,11,0,0,7,3,0,1,0,0
S02001585,S02001624,1,0,0,1,0,0,0,0,0
S02001585,S02001626,4,0,0,3,1,0,0,0,0
S02001585,S02001627,20,0,0,8,10,2,0,0,0
S02001585,S02001629,3,0,0,2,1,0,0,0,0
S02001585,S02001630,4,0,0,1,3,0,0,0,0
S02001585,S02001631,1,0,0,0,1,0,0,0,0
S02001585,S02001632,8,0,0,4,3,0,0,0,1
S02001585,S02001634,1,0,0,0,0,0,0,1,0
S02001585,S02001636,1,0,0,0,0,1,0,0,0
S02001585,S02001640,9,0,0,6,3,0,0,0,0
S02001585,S02001641,1,0,0,0,1,0,0,0,0
S02001585,S02001642,3,0,0,0,3,0,0,0,0
S02001585,S02001643,10,0,0,3,5,0,1,1,0
S02001585,S02001644,2,0,0,2,0,0,0,0,0
S02001585,S02001646,6,0,0,1,3,1,0,1,0
S02001585,S02001647,8,0,0,7,0,0,0,0,1
S02001585,S02001648,1,0,0,1,0,0,0,0,0
S02001585,S02001649,6,0,0,3,2,1,0,0,0
S02001585,S02001650,1,0,0,0,1,0,0,0,0
S02001585,S02001651,1,0,0,0,1,0,0,0,0
S02001585,S02001652,2,0,0,0,0,0,2,0,0
S02001585,S02001653,3,0,0,2,1,0,0,0,0
S02001585,S02001654,3,0,0,1,2,0,0,0,0
S02001585,S02001655,2,0,0,2,0,0,0,0,0
S02001585,S02001656,9,0,0,7,1,0,0,1,0
S02001585,S02001657,1,0,0,1,0,0,0,0,0
S02001585,S02001658,13,0,0,11,1,0,0,1,0
S02001585,S02001659,5,0,0,4,1,0,0,0,0
S02001585,S02001660,46,0,0,30,8,2,1,3,2
S02001585,S02001661,5,0,0,4,0,1,0,0,0
S02001585,S02001662,13,0,0,7,5,1,0,0,0
S02001585,S02001663,15,0,0,3,10,0,0,1,1
S02001585,S02001664,8,0,0,1,7,0,0,0,0
S02001585,S02001665,1,0,0,0,1,0,0,0,0
S02001585,S02001666,2,0,0,1,1,0,0,0,0
S02001585,S02001667,4,0,0,0,2,1,1,0,0
S02001585,S02001670,19,0,0,6,12,1,0,0,0
S02001585,S02001671,1,0,0,0,1,0,0,0,0
S02001585,S02001672,5,0,0,0,2,2,0,0,1
S02001585,S02001673,2,0,0,0,2,0,0,0,0
S02001585,S02001675,3,0,0,2,1,0,0,0,0
S02001585,S02001676,4,0,0,0,4,0,0,0,0
S02001585,S02001677,1,0,0,1,0,0,0,0,0
S02001585,S02001679,20,0,0,10,8,1,0,1,0
S02001585,S02001680,2,0,0,0,0,0,0,2,0
S02001585,S02001681,10,0,0,2,1,1,0,6,0
S02001585,S02001682,219,0,0,45,102,16,7,46,3
S02001585,S02001683,31,0,0,5,21,4,0,0,1
S02001585,S02001684,5,0,0,1,3,1,0,0,0
S02001585,S02001685,2,0,0,0,1,0,0,1,0
S02001586,S02001576,3,0,0,0,3,0,0,0,0
S02001586,S02001577,27,0,0,12,13,1,1,0,0
S02001586,S02001579,1,0,0,0,1,0,0,0,0
S02001586,S02001580,4,0,0,2,2,0,0,0,0
S02001586,S02001581,3,0,0,0,3,0,0,0,0
S02001586,S02001582,2,0,0,2,0,0,0,0,0
S02001586,S02001583,14,0,0,2,10,0,1,1,0
S02001586,S02001584,18,0,0,0,6,4,0,8,0
S02001586,S02001585,6,0,0,0,0,0,0,6,0
S02001586,S02001586,82,0,0,7,18,4,0,53,0
S02001586,S02001587,15,0,0,5,3,2,0,5,0
S02001586,S02001588,21,0,0,1,10,0,1,9,0
S02001586,S02001589,14,0,0,6,5,0,1,2,0
S02001586,S02001590,16,0,1,7,3,2,0,3,0
S02001586,S02001591,7,0,0,4,1,1,1,0,0
S02001586,S02001592,6,0,0,0,6,0,0,0,0
S02001586,S02001593,12,0,0,5,7,0,0,0,0
S02001586,S02001594,3,0,0,3,0,0,0,0,0
S02001586,S02001595,2,0,0,1,1,0,0,0,0
S02001586,S02001598,3,0,0,0,1,0,0,1,1
S02001586,S02001599,3,0,0,0,3,0,0,0,0
S02001586,S02001600,1,0,0,1,0,0,0,0,0
S02001586,S02001601,3,0,0,0,3,0,0,0,0
S02001586,S02001602,2,0,0,1,1,0,0,0,0
S02001586,S02001603,2,0,0,1,1,0,0,0,0
S02001586,S02001604,1,0,0,0,1,0,0,0,0
S02001586,S02001606,5,0,0,1,4,0,0,0,0
S02001586,S02001607,1,0,0,1,0,0,0,0,0
S02001586,S02001608,2,0,0,2,0,0,0,0,0
S02001586,S02001609,5,0,0,5,0,0,0,0,0
S02001586,S02001610,1,0,0,0,1,0,0,0,0
S02001586,S02001611,2,0,0,1,1,0,0,0,0
S02001586,S02001612,4,0,0,0,3,0,1,0,0
S02001586,S02001613,4,0,0,0,4,0,0,0,0
S02001586,S02001614,1,0,0,1,0,0,0,0,0
S02001586,S02001615,10,0,0,4,4,2,0,0,0
S02001586,S02001616,13,0,0,7,4,0,0,2,0
S02001586,S02001617,1,0,0,0,0,0,1,0,0
S02001586,S02001619,7,0,0,1,5,0,0,1,0
S02001586,S02001620,49,0,0,37,8,0,3,1,0
S02001586,S02001621,11,0,0,9,2,0,0,0,0
S02001586,S02001622,74,0,1,60,8,0,2,3,0
S02001586,S02001623,12,0,0,8,4,0,0,0,0
S02001586,S02001624,4,0,0,4,0,0,0,0,0
S02001586,S02001625,1,0,0,1,0,0,0,0,0
S02001586,S02001626,3,0,0,0,1,0,1,0,1
S02001586,S02001627,19,0,0,10,8,1,0,0,0
S02001586,S02001629,1,0,0,1,0,0,0,0,0
S02001586,S02001630,10,0,0,4,4,1,1,0,0
S02001586,S02001632,3,0,0,0,3,0,0,0,0
S02001586,S02001633,3,0,0,0,2,0,0,1,0
S02001586,S02001636,1,0,0,0,1,0,0,0,0
S02001586,S02001640,8,0,0,6,2,0,0,0,0
S02001586,S02001641,1,0,0,0,0,1,0,0,0
S02001586,S02001642,4,0,0,3,1,0,0,0,0
